canonical_name,entity_name,similarity_score,count,group_id
AUSTRALIAN WORKERS UNION,THE AUSTRALIAN WORKERS' UNION,90.56603773584906,1,2247
ASTRA Subscription Television Australia,ASTRA Subscription Television Australia,100.0,2,2249
ASTRA Subscription Television Australia,Subscription Television Australia,91.66666666666666,1,2249
ASTRA Subscription Television Australia,Astra Subscription Television Australia,89.74358974358975,1,2250
ASTRA Subscription Television Australia,Australian Subscription Television Assoc/Foxtel,81.3953488372093,1,2251
ASTRA Subscription Television Australia,AUSTAR Subscription Television,81.15942028985508,1,2252
ASTRA Subscription Media Australia,ASTRA Subscription Media Australia,100.0,2,2254
ASTRA Subscription Media Australia,Astra Subscription Media Australia,88.23529411764706,1,2254
ASTRA ENTERPRISES QLD PTY LTD,ASTRA ENTERPRISES QLD PTY LTD,100.0,2,2256
ASTRA ENTERPRISES QLD PTY LTD,ASTRA ENTERPRISES QHD PTY LTD,96.55172413793103,1,2256
ASTRA ENTERPRISES QLD PTY LTD,ASTRA ENTERPRISES PTY LTD,92.5925925925926,1,2257
APHRA,APHRA,100.0,2,2259
APHRA,AHPRA,80.0,2,2259
APA Group,APA Group,100.0,2,2261
APA Group,Ai Group,82.35294117647058,1,2261
"ANZ, Commonwealth, Westpac etc.","ANZ, Commonwealth, Westpac etc.",100.0,2,2263
"ANZ, Commonwealth, Westpac etc.","ANZ, Commonwealth, Westpac",91.22807017543859,2,2263
ALC Global Enterprise Trust,ALC Global Enterprise Trust,100.0,2,2265
ALC Global Enterprise Trust,ALC Global Enterprises Pty Ltd,80.70175438596492,1,2265
AICD,AICD,100.0,2,2267
AICD,GAICD,88.88888888888889,1,2267
per perpetual fund,per perpetual fund,100.0,1,2269
per perpetual fund,Per Perpetual Fund,83.33333333333334,1,2269
"former State Minister for Tourism, the Hon Leon Bignell MP","former State Minister for Tourism, the Hon Leon Bignell MP",100.0,1,2271
"former State Minister for Tourism, the Hon Leon Bignell MP","State Minister for Tourism, the Hon Leon Bignell MP",93.57798165137613,1,2271
challanger infrastructure fund,challanger infrastructure fund,100.0,1,2273
challanger infrastructure fund,Challanger Infrastructure Fund,90.0,1,2273
antares personal choice fund,antares personal choice fund,100.0,1,2275
antares personal choice fund,Antares personal choice fund,96.42857142857143,1,2275
antares personal choice fund,Antares Personal Choice Fund,85.71428571428572,1,2276
Zampatti Pty. Limited,Zampatti Pty. Limited,100.0,1,2278
Zampatti Pty. Limited,Zampatti Pty Ltd,86.48648648648648,1,2278
Zabulon Disbursements Pty Ltd,Zabulon Disbursements Pty Ltd,100.0,1,2280
Zabulon Disbursements Pty Ltd,Zabulon Disbursements,84.0,1,2280
Young Liberal Movement of NSW,Young Liberal Movement of NSW,100.0,1,2282
Young Liberal Movement of NSW,Young Liberal Movement of Australia NSW,85.29411764705883,1,2282
XOP (self),XOP (self),100.0,1,2284
XOP (self),XLP (self),90.0,1,2284
XOP (self),VOD (self),80.0,1,2285
XOP (self),PFF (self),80.0,1,2286
XOP (self),BHP (self),80.0,1,2287
Wyong Regional Chamber of Commerce,Wyong Regional Chamber of Commerce,100.0,1,2289
Wyong Regional Chamber of Commerce,South Coast Regional Chambers of Commerce,80.0,1,2289
Wyndham Track and Field Club,Wyndham Track and Field Club,100.0,1,2291
Wyndham Track and Field Club,Wyndham Track and Field,90.19607843137256,1,2291
Wyndham Track and Field Club,Patron - Wyndham Track and Field,80.0,1,2292
World Vision supporter/contributor,World Vision supporter/contributor,100.0,1,2294
World Vision supporter/contributor,World Vision contributor,82.75862068965517,1,2294
Woolmers Foundation,Woolmers Foundation,100.0,1,2296
Woolmers Foundation,Palmer Foundation,83.33333333333334,1,2296
Wishlist Sunshine Coast Hospital Foundation,Wishlist Sunshine Coast Hospital Foundation,100.0,1,2298
Wishlist Sunshine Coast Hospital Foundation,Wishlist Sunshine Coast Health Foundation,90.47619047619048,1,2298
Windsor Hotel,Windsor Hotel,100.0,1,2300
Windsor Hotel,Hotel Windsor,100.0,1,2300
Willunga Basin Inc,Willunga Basin Inc,100.0,1,2302
Willunga Basin Inc,Willunga Basin,87.5,1,2302
William Ernest Hendy Family Foundation Trust,William Ernest Hendy Family Foundation Trust,100.0,1,2304
William Ernest Hendy Family Foundation Trust,William Ernest Hendy Estate and Family Foundation Trust,88.88888888888889,1,2304
Wide Bay Capricorn Surf Life Saving Branch,Wide Bay Capricorn Surf Life Saving Branch,100.0,1,2306
Wide Bay Capricorn Surf Life Saving Branch,Vice Patron Wide Bay Capricorn Surf Life Saving Branch,87.5,1,2306
Whale Beach Surf Lifesaving Club,Whale Beach Surf Lifesaving Club,100.0,1,2308
Whale Beach Surf Lifesaving Club,West Beach Surf Life Saving Club,87.5,1,2308
Wests Group Australia,Wests Group Australia,100.0,1,2310
Wests Group Australia,Guest Australia,83.33333333333334,1,2310
"Westpac, Commonwealth bank.","Westpac, Commonwealth bank.",100.0,1,2312
"Westpac, Commonwealth bank.",Westpac and Commonwealth Banks,80.70175438596492,1,2312
"Westpac, CBA, QPCU","Westpac, CBA, QPCU",100.0,1,2314
"Westpac, CBA, QPCU","QPCU, Westpac, CBA",94.44444444444444,1,2314
"Westpac, CBA, QPCU","Westpac, CBA",80.0,1,2315
"Westpac, ANZ","Westpac, ANZ",100.0,1,2317
"Westpac, ANZ",Westpac and ANZ,81.4814814814815,1,2317
Westpac Convertible Preference Shares,Westpac Convertible Preference Shares,100.0,1,2319
Westpac Convertible Preference Shares,Westpac Bank Convertible Preferences Shares,92.5,1,2319
"Westpac Banking Corporation, Commonwealth Bank","Westpac Banking Corporation, Commonwealth Bank",100.0,1,2321
"Westpac Banking Corporation, Commonwealth Bank","Commonwealth Bank, Westpac Banking Corporation",97.82608695652173,1,2321
Westpac (Dependent children),Westpac (Dependent children),100.0,1,2323
Westpac (Dependent children),ING (Dependent children),80.76923076923077,1,2323
Westfield Corporation Limited,Westfield Corporation Limited,100.0,1,2325
Westfield Corporation Limited,News Corporation Limited,83.01886792452831,1,2325
Westfield Corporation Limited,Ridley Corporation Limited,80.0,1,2326
Western Region Environment Centre,Western Region Environment Centre,100.0,1,2328
Western Region Environment Centre,Western Environment Centre,88.13559322033898,1,2328
Western Region Environment Centre,Member - Western Environment Centre,82.35294117647058,1,2329
West Wits Mining Limited,West Wits Mining Limited,100.0,1,2331
West Wits Mining Limited,West Wits Mining,80.0,1,2331
Wesley Mission Regional Aged Care Board (Member of Board),Wesley Mission Regional Aged Care Board (Member of Board),100.0,1,2333
Wesley Mission Regional Aged Care Board (Member of Board),Wesley Mission Regional Aged Care Board,81.25,1,2333
Wayward Brewing Company,Wayward Brewing Company,100.0,1,2335
Wayward Brewing Company,Nomad Brewing Company,81.81818181818181,1,2335
Waverley Blues Football Club,Waverley Blues Football Club,100.0,1,2337
Waverley Blues Football Club,Harvey Bulls Football Club,81.4814814814815,1,2337
Warriparinga Advisory team,Warriparinga Advisory team,100.0,1,2339
Warriparinga Advisory team,Warriparinga Advisory Team,80.76923076923077,1,2339
Wahroonga Rotary,Wahroonga Rotary,100.0,1,2341
Wahroonga Rotary,Rotary Club of Wahroonga,80.0,1,2341
Waeriver Pty Ltd,Waeriver Pty Ltd,100.0,1,2343
Waeriver Pty Ltd,Waeriver Pty Limited,88.88888888888889,1,2343
WSN Holdings Pty Ltd,WSN Holdings Pty Ltd,100.0,1,2345
WSN Holdings Pty Ltd,Stritech Holdings Pty Ltd,80.0,1,2345
WSN Holdings Pty Ltd,Salroand Holdings Pty Ltd,80.0,1,2346
WSN Holdings Pty Ltd,OAG Holdings Pty Ltd,80.0,1,2347
WSN Holdings Pty Ltd,ALP Holdings Pty Ltd,80.0,1,2348
WJ Bishop Pty Ltd,WJ Bishop Pty Ltd,100.0,1,2350
WJ Bishop Pty Ltd,NJ Bishop Pty Ltd,82.35294117647058,1,2350
WFE (spouse),WFE (spouse),100.0,1,2352
WFE (spouse),FB (spouse),86.95652173913044,1,2352
WFE (spouse),MFF (spouse),83.33333333333334,1,2353
WA Sporting Car Club,WA Sporting Car Club,100.0,1,2355
WA Sporting Car Club,W.A. Sporting Car Club Inc.,85.1063829787234,1,2355
WA Football Commission,WA Football Commission,100.0,1,2357
WA Football Commission,SA Football Commission,95.45454545454545,1,2357
WA Cricket Association,WA Cricket Association,100.0,1,2359
WA Cricket Association,Southern Cricket Association,80.0,1,2359
WA Chamber of Mineral and Energy,WA Chamber of Mineral and Energy,100.0,1,2361
WA Chamber of Mineral and Energy,Chamber of Minerals and Energy,93.5483870967742,1,2361
WA Chamber of Mineral and Energy,Chamber of Minerals & Energy WA,88.88888888888889,1,2362
"Voyages Indigenous Tourism Australia, Ayres Rock","Voyages Indigenous Tourism Australia, Ayres Rock",100.0,1,2364
"Voyages Indigenous Tourism Australia, Ayres Rock",Voyages Indigenous Tourism Australia,85.71428571428572,1,2364
"Volvo Cars, Bilia South Yarra","Volvo Cars, Bilia South Yarra",100.0,1,2366
"Volvo Cars, Bilia South Yarra",Volvo Cars Bilia South Yarra,98.24561403508771,1,2366
Visy and The Australian,Visy and The Australian,100.0,1,2368
Visy and The Australian,The Australian Wine,80.95238095238095,1,2368
Virgin Blue Holdings,Virgin Blue Holdings,100.0,1,2370
Virgin Blue Holdings,Virgin Aust Holdings,85.0,1,2370
Virgin Australia Velocity Frequent Flyer,Virgin Australia Velocity Frequent Flyer,100.0,1,2372
Virgin Australia Velocity Frequent Flyer,Virgin Australia Platinum Frequent Flyer,85.0,1,2372
Victorian Employee Chamber of Commerce and Industry,Victorian Employee Chamber of Commerce and Industry,100.0,1,2374
Victorian Employee Chamber of Commerce and Industry,Victorian Chamber of Commerce & Industry,83.51648351648352,1,2374
Victorian Employee Chamber of Commerce and Industry,Italian Chamber of Commerce and Industry,81.31868131868131,1,2375
"Victoria Racing Club, Emirates and Crown Resorts","Victoria Racing Club, Emirates and Crown Resorts",100.0,1,2377
"Victoria Racing Club, Emirates and Crown Resorts",Victoria Racing Club and Emirates,81.4814814814815,1,2377
Victoria Properties & Investments Pty Ltd,Victoria Properties & Investments Pty Ltd,100.0,1,2379
Victoria Properties & Investments Pty Ltd,Victoria Investments & Properties,89.1891891891892,1,2379
Various organisations,Various organisations,100.0,1,2381
Various organisations,Various local organisations,87.5,1,2381
Vanguard MSCI International Small Companies Index ETF (VISM),Vanguard MSCI International Small Companies Index ETF (VISM),100.0,1,2383
Vanguard MSCI International Small Companies Index ETF (VISM),Vanguard MSCI Index International Shares ETF (VGS),81.81818181818181,1,2383
Vanguard Investment Unit Holdings by Self-Managed Super Fund,Vanguard Investment Unit Holdings by Self-Managed Super Fund,100.0,1,2385
Vanguard Investment Unit Holdings by Self-Managed Super Fund,Vanguard Investment Unit Holdings by Self- Managed Super Fund,90.9090909090909,1,2385
Van Manen SMSF,Van Manen SMSF,100.0,1,2387
Van Manen SMSF,Van Manen Family SMSF,80.0,1,2387
Van Manen Family SMSF - ETFSS S,Van Manen Family SMSF - ETFSS S,100.0,1,2389
Van Manen Family SMSF - ETFSS S,Van Manen Family SMSF - ETFS S,98.36065573770492,1,2389
Van Manen Family SMSF - ETFSS S,Van Manen Family SMSF - EFTS YUS,85.71428571428572,1,2390
Van Manen Family SMSF - ETFSS S,Van Manen Family SMSF - EFTS YAU,85.71428571428572,1,2391
Van Manen Family SMSF - ETFSS S,Van Manen Family SMSF - EFTS Gold,84.375,1,2392
VIE (self),VIE (self),100.0,1,2394
VIE (self),TEF (self),80.0,1,2394
VIE (self),FTE (self),80.0,1,2395
VANGROVE FINANCIAL PLANNING Pty Ltd.,VANGROVE FINANCIAL PLANNING Pty Ltd.,100.0,1,2397
VANGROVE FINANCIAL PLANNING Pty Ltd.,VANGROVE FINANCIAL PLANNING PTY LTD,87.32394366197182,1,2397
VAN MANNEN FAMILY TRust,VAN MANNEN FAMILY TRust,100.0,1,2399
VAN MANNEN FAMILY TRust,VAN MANNEN FAMILY TRUST,86.95652173913044,1,2399
VAN MANN INVESTMENTS PTY LTD,VAN MANN INVESTMENTS PTY LTD,100.0,1,2401
VAN MANN INVESTMENTS PTY LTD,VAN MAN INVESTMENTS PTY LTD,98.18181818181819,1,2401
University Press,University Press,100.0,1,2403
University Press,Monash University Press,82.05128205128204,1,2403
Universal,Universal,100.0,1,2405
Universal,NBC Universal,81.81818181818181,1,2405
United Farmers Co-operative,United Farmers Co-operative,100.0,1,2407
United Farmers Co-operative,United Farmers Co-op,85.1063829787234,1,2407
Union Aid Abroad APHEDA,Union Aid Abroad APHEDA,100.0,1,2409
Union Aid Abroad APHEDA,Union Aid Abroad,82.05128205128204,1,2409
UniballrodaWestfield,UniballrodaWestfield,100.0,1,2411
UniballrodaWestfield,UnibailrodaWestfield,95.0,1,2411
US Embassy,US Embassy,100.0,1,2413
US Embassy,U.S. Embassy,90.9090909090909,1,2413
"UNICEF, Parliamentary Association","UNICEF, Parliamentary Association",100.0,1,2415
"UNICEF, Parliamentary Association",UNICEF Parliamentary Association,98.46153846153847,1,2415
UBS Inflation Linked Bond Fund,UBS Inflation Linked Bond Fund,100.0,1,2417
UBS Inflation Linked Bond Fund,Aberdeen Inflation Linked Bond Fund,80.0,1,2417
Tugun Progress Association,Tugun Progress Association,100.0,1,2419
Tugun Progress Association,Stirling Progress Association,80.0,1,2419
Trilogy Foundation of Canterbury-Basnkstown,Trilogy Foundation of Canterbury-Basnkstown,100.0,1,2421
Trilogy Foundation of Canterbury-Basnkstown,Trilogy Foundation of Canterbury-Bankstown,98.82352941176471,1,2421
Triginta Pty Ltd,Triginta Pty Ltd,100.0,1,2423
Triginta Pty Ltd,Triginta Pty LTD,87.5,1,2423
Transport Tourism Forum,Transport Tourism Forum,100.0,1,2425
Transport Tourism Forum,Tourism & Transport Forum,95.83333333333334,1,2425
Tourism Training Australia,Tourism Training Australia,100.0,1,2427
Tourism Training Australia,Group Training Australia,84.0,1,2427
Tourism North East,Tourism North East,100.0,1,2429
Tourism North East,North East Tourism,100.0,1,2429
Tourism Central Australia,Tourism Central Australia,100.0,1,2431
Tourism Central Australia,Tourism Australia,80.95238095238095,1,2431
Torquay Football and Netball Club,Torquay Football and Netball Club,100.0,1,2433
Torquay Football and Netball Club,Portarlington Football and Netball Club,80.55555555555556,1,2433
Tony Mitevski of Sylvania Waters,Tony Mitevski of Sylvania Waters,100.0,1,2435
Tony Mitevski of Sylvania Waters,Mr Tony Mitevski of Sylvania Waters,95.52238805970148,1,2435
Tibro Enterprizes,Tibro Enterprizes,100.0,1,2437
Tibro Enterprizes,Tibro Enterprises,94.11764705882352,1,2437
Thomson Geer,Thomson Geer,100.0,1,2439
Thomson Geer,Thomas Geer,86.95652173913044,1,2439
The Willcox Trading Trust,The Willcox Trading Trust,100.0,1,2441
The Willcox Trading Trust,The Tom Willcox Trust,82.6086956521739,1,2441
The Tom Willcox Trust No 2,The Tom Willcox Trust No 2,100.0,1,2443
The Tom Willcox Trust No 2,The Jack Willcox Trust No 2,83.01886792452831,1,2443
"The St George Leagues Club Limited, The St George District Rugby League Limited.","The St George Leagues Club Limited, The St George District Rugby League Limited.",100.0,1,2445
"The St George Leagues Club Limited, The St George District Rugby League Limited.","St George District Rugby League Football Club Limited, St George Leagues Club Limited.",86.74698795180723,1,2445
The Shannon Willcox Trust No 2,The Shannon Willcox Trust No 2,100.0,1,2447
The Shannon Willcox Trust No 2,The Shannon Willcox Trust,90.9090909090909,1,2447
The Returned and Services League of Australia - Rockingham,The Returned and Services League of Australia - Rockingham,100.0,1,2449
The Returned and Services League of Australia - Rockingham,The Returned Services League of Australia,82.82828282828282,1,2449
The Returned and Services League of Australia - Kwinana Sub Branch,The Returned and Services League of Australia - Kwinana Sub Branch,100.0,1,2451
The Returned and Services League of Australia - Kwinana Sub Branch,The Returned Services League of Australia - Kwinana Sub Branch,96.875,1,2451
The PSA* Unit Trust,The PSA* Unit Trust,100.0,1,2453
The PSA* Unit Trust,The P.S.A. Unit Trust,90.0,1,2453
The Owen Trust No 3,The Owen Trust No 3,100.0,1,2455
The Owen Trust No 3,The Owen Trust No 2,94.73684210526316,1,2455
The Owen Trust No 3,The Owen Trust,84.84848484848484,1,2456
The National Farmers Federation,The National Farmers Federation,100.0,1,2458
The National Farmers Federation,"Rabobank, National Farmers Federation",82.35294117647058,1,2458
"The Jack, Shannon & Tom Partnership No 2","The Jack, Shannon & Tom Partnership No 2",100.0,1,2460
"The Jack, Shannon & Tom Partnership No 2","The Jack, Shannon & Tom Partnership No 1",97.5,1,2460
The Herald Sun,The Herald Sun,100.0,1,2462
The Herald Sun,Herald Sun,83.33333333333334,1,2462
The Georgia Trust No 3,The Georgia Trust No 3,100.0,1,2464
The Georgia Trust No 3,The Georgia Trust No 2,95.45454545454545,1,2464
The Georgia Trust No 3,The Georgia Trust,87.17948717948718,1,2465
The Georgia Owen Fun Partnership No 3,The Georgia Owen Fun Partnership No 3,100.0,1,2467
The Georgia Owen Fun Partnership No 3,The Georgia Owen Fun Partnership No 2,97.2972972972973,1,2467
The Georgia Owen Fun Partnership No 3,The Georgia Owen Fun Partnership,92.7536231884058,1,2468
The Fun Trust No 3,The Fun Trust No 3,100.0,1,2470
The Fun Trust No 3,The Fun Trust No 2,94.44444444444444,1,2470
The Fun Trust No 3,The Fun Trust,83.87096774193549,1,2471
The Copyright Agency,The Copyright Agency,100.0,1,2473
The Copyright Agency,Copyright Agency,88.88888888888889,1,2473
"The Charge d'Affaires a.i, James Carouso and Elizabeth Visbeek and the entire US Mission in Australia.","The Charge d'Affaires a.i, James Carouso and Elizabeth Visbeek and the entire US Mission in Australia.",100.0,1,2475
"The Charge d'Affaires a.i, James Carouso and Elizabeth Visbeek and the entire US Mission in Australia.","The Charge d'Affaires a.i, James Carouso and Elizabeth Visbeek and the entire US Mission in Australia",99.50738916256158,1,2475
The Brisbane Club,The Brisbane Club,100.0,1,2477
The Brisbane Club,Brisbane Club,86.66666666666667,1,2477
The Brisbane Club,Brisbane Turf Club,85.71428571428572,1,2478
The Australian Institute of International Affairs,The Australian Institute of International Affairs,100.0,1,2480
The Australian Institute of International Affairs,Australian Institute of International Affairs,95.74468085106383,1,2480
The Australian Construction Industry Redundancy Trust,The Australian Construction Industry Redundancy Trust,100.0,1,2482
The Australian Construction Industry Redundancy Trust,Australian Construction Industry Redundancy Trust,96.07843137254902,1,2482
